haplo.freq,locus1,locus2,allele1,allele2
0.00843,B,DQB1,07:02,03:02
0.0083,B,DQB1,45:01,03:01
0.00819,B,DQB1,51:01,06:02
0.00816,B,DQB1,27:03,03:01
0.00776,B,DQB1,40:01,03:01
0.00697,B,DQB1,55:01,03:01
0.00689,B,DQB1,44:02,03:02
0.00669,B,DQB1,38:01,03:01
0.00669,B,DQB1,27:05,03:01
0.00669,B,DQB1,35:02,03:01
0.00669,B,DQB1,56:01,05:01
0.00641,B,DQB1,51:01,05:01
0.00618,B,DQB1,53:01,03:02
0.00616,B,DQB1,38:01,06:03
0.00616,B,DQB1,18:01,03:01
0.0058,B,DQB1,58:01,03:01
0.0057,B,DQB1,44:03,03:01
0.00546,B,DQB1,07:02,03:03
0.00536,B,DQB1,15:01,06:02
0.00528,B,DQB1,14:02,06:02
0.00514,B,DQB1,53:01,06:02
0.00502,B,DQB1,49:01,05:02
0.00502,B,DQB1,56:01,03:01
0.00502,B,DQB1,53:01,03:01
0.00502,B,DQB1,15:01,05:03
0.00502,B,DQB1,40:02,03:01
0.00502,B,DQB1,55:01,06:03
0.00502,B,DQB1,49:01,05:01
0.00496,B,DQB1,15:01,06:03
0.00493,B,DQB1,41:01,02:01
0.00491,B,DQB1,35:01,06:02
0.00488,B,DQB1,40:01,02:01
0.00487,B,DQB1,40:01,06:02
0.00487,B,DQB1,45:01,02:01
0.00476,B,DQB1,14:02,05:01
0.00455,B,DQB1,18:01,05:01
0.0045,B,DQB1,51:01,06:03
0.00448,B,DQB1,27:03,02:01
0.00446,B,DQB1,44:02,06:03
0.00387,B,DQB1,38:01,03:02
0.00386,B,DQB1,14:02,03:01
0.00373,B,DQB1,44:03,06:02
0.0037,B,DQB1,15:03,05:01
0.00361,B,DQB1,44:02,02:01
0.00344,B,DQB1,49:01,02:01
0.00341,B,DQB1,57:01,03:01
0.00341,B,DQB1,51:01,03:03
0.00334,B,DQB1,44:02,05:03
0.00334,B,DQB1,50:01,03:01
0.00334,B,DQB1,27:05,04:02
0.00334,B,DQB1,35:02,02:01
0.00334,B,DQB1,14:01,02:01
0.00334,B,DQB1,40:02,04:02
0.00334,B,DQB1,39:06,04:02
0.00334,B,DQB1,15:03,06:02
0.00334,B,DQB1,57:01,06:03
0.00334,B,DQB1,44:05,05:02
0.00334,B,DQB1,40:02,05:01
0.00334,B,DQB1,48:01,04:02
0.00334,B,DQB1,14:01,05:01
0.00334,B,DQB1,52:01,06:01
0.00334,B,DQB1,35:17,04:02
0.00334,B,DQB1,39:01,05:01
0.00329,B,DQB1,35:01,02:01
0.00328,B,DQB1,18:01,06:02
0.00327,B,DQB1,14:02,02:01
0.00317,B,DQB1,51:01,06:04
0.00299,B,DQB1,15:03,03:01
0.00295,B,DQB1,51:01,02:01
0.00292,B,DQB1,35:08,03:02
0.00285,B,DQB1,07:02,06:04
0.00282,B,DQB1,55:01,03:02
0.00249,B,DQB1,15:01,06:04
0.00243,B,DQB1,27:03,03:02
0.00219,B,DQB1,58:01,02:01
0.0021,B,DQB1,35:08,03:01
0.00204,B,DQB1,58:01,05:01
0.00193,B,DQB1,40:01,05:01
0.00192,B,DQB1,55:01,05:01
0.00191,B,DQB1,07:02,06:03
0.00188,B,DQB1,45:01,06:02
0.00185,B,DQB1,08:01,05:01
0.00177,B,DQB1,08:01,06:02
0.00177,B,DQB1,50:01,03:02
0.00176,B,DQB1,41:01,03:01
0.00167,B,DQB1,45:01,06:03
0.00167,B,DQB1,41:01,06:04
0.00167,B,DQB1,38:01,05:03
0.00167,B,DQB1,52:01,05:01
0.00167,B,DQB1,58:02,03:01
0.00167,B,DQB1,15:06,04:02
0.00167,B,DQB1,38:01,04:02
0.00167,B,DQB1,27:04,05:03
0.00167,B,DQB1,18:01,05:03
0.00167,B,DQB1,39:06,03:01
0.00167,B,DQB1,81:01,03:02
0.00167,B,DQB1,13:02,03:03
0.00167,B,DQB1,56:01,06:02
0.00167,B,DQB1,15:02,03:01
0.00167,B,DQB1,51:08,03:01
0.00167,B,DQB1,35:02,05:03
0.00167,B,DQB1,58:02,03:03
0.00167,B,DQB1,47:01,06:02
0.00167,B,DQB1,58:02,05:03
0.00167,B,DQB1,41:02,03:01
0.00167,B,DQB1,57:01,03:02
0.00167,B,DQB1,27:05,05:01
0.00167,B,DQB1,15:16,03:02
0.00167,B,DQB1,15:32,03:01
0.00167,B,DQB1,35:32,03:02
0.00167,B,DQB1,45:01,06:05
0.00167,B,DQB1,07:05,05:01
0.00167,B,DQB1,39:06,03:02
0.00167,B,DQB1,27:03,04:02
0.00167,B,DQB1,58:01,06:02
0.00167,B,DQB1,27:03,06:03
0.00167,B,DQB1,14:02,06:05
0.00167,B,DQB1,49:01,06:01
0.00167,B,DQB1,27:02,06:05
0.00167,B,DQB1,52:01,03:01
0.00167,B,DQB1,57:03,03:01
0.00167,B,DQB1,51:01,04:02
0.00167,B,DQB1,35:08,05:03
0.00167,B,DQB1,82:01,04:02
0.00167,B,DQB1,42:01,03:01
0.00167,B,DQB1,55:01,05:02
0.00167,B,DQB1,14:02,03:04
0.00167,B,DQB1,15:15,03:02
0.00167,B,DQB1,15:30,03:02
0.00167,B,DQB1,48:01,03:01
0.00167,B,DQB1,40:08,03:02
0.00167,B,DQB1,27:02,05:02
0.00167,B,DQB1,57:02,05:02
0.00167,B,DQB1,07:05,06:05
0.00167,B,DQB1,13:02,03:02
0.00167,B,DQB1,49:01,06:04
0.00167,B,DQB1,57:03,06:02
0.00167,B,DQB1,44:03,06:04
0.00167,B,DQB1,15:10,05:01
0.00167,B,DQB1,40:02,05:03
0.00167,B,DQB1,15:10,05:02
0.00167,B,DQB1,41:02,02:01
0.00167,B,DQB1,27:05,06:04
0.00167,B,DQB1,27:05,03:03
0.00167,B,DQB1,44:03,06:05
0.00167,B,DQB1,40:05,05:03
0.00167,B,DQB1,15:17,03:01
0.00167,B,DQB1,39:10,05:01
0.00167,B,DQB1,50:01,05:02
0.00167,B,DQB1,14:01,05:02
0.00167,B,DQB1,37:01,02:01
0.00167,B,DQB1,78:01,02:01
0.00167,B,DQB1,39:01,05:02
0.00167,B,DQB1,58:01,06:05
0.00167,B,DQB1,39:02,04:02
0.00167,B,DQB1,53:01,05:03
0.00122,B,DQB1,14:02,03:03
0.00099,B,DQB1,44:03,06:03
0.03718,B,DPB1,07:02,04:01
0.03711,B,DPB1,15:01,04:01
0.02989,B,DPB1,51:01,04:01
0.02911,B,DPB1,08:01,01:01
0.02629,B,DPB1,35:01,04:02
0.02623,B,DPB1,40:01,04:01
0.02467,B,DPB1,18:01,04:01
0.02415,B,DPB1,35:01,04:01
0.02315,B,DPB1,44:02,04:01
0.02063,B,DPB1,08:01,04:01
0.0199,B,DPB1,44:03,04:01
0.01637,B,DPB1,55:01,04:01
0.01612,B,DPB1,44:02,02:01
0.01558,B,DPB1,07:02,01:01
0.01518,B,DPB1,57:01,04:01
0.01489,B,DPB1,08:01,02:01
0.01484,B,DPB1,27:03,04:01
0.01387,B,DPB1,07:02,03:01
0.01289,B,DPB1,40:01,03:01
0.01274,B,DPB1,44:02,04:02
0.01226,B,DPB1,08:01,04:02
0.01167,B,DPB1,53:01,01:01
0.01167,B,DPB1,35:02,04:01
0.01053,B,DPB1,38:01,04:01
0.01039,B,DPB1,44:02,03:01
0.00949,B,DPB1,07:02,05:01
0.00946,B,DPB1,56:01,04:01
0.00936,B,DPB1,49:01,04:01
0.00931,B,DPB1,50:01,02:01
0.00919,B,DPB1,35:01,03:01
0.00858,B,DPB1,35:01,02:01
0.00798,B,DPB1,14:02,04:02
0.00787,B,DPB1,07:02,06:01
0.0075,B,DPB1,27:05,04:01
0.00745,B,DPB1,07:02,04:02
0.0074,B,DPB1,07:02,02:01
0.00735,B,DPB1,58:01,02:01
0.00731,B,DPB1,45:01,04:01
0.00667,B,DPB1,40:01,10:01
0.00667,B,DPB1,07:02,09:02
0.00657,B,DPB1,14:02,03:01
0.00644,B,DPB1,08:01,03:01
0.0063,B,DPB1,27:03,04:02
0.00619,B,DPB1,49:01,04:02
0.00513,B,DPB1,35:01,01:01
0.005,B,DPB1,38:01,02:01
0.005,B,DPB1,58:02,01:01
0.005,B,DPB1,44:03,11:01
0.005,B,DPB1,40:01,20:01
0.005,B,DPB1,51:01,05:01
0.005,B,DPB1,52:01,04:01
0.00499,B,DPB1,57:01,02:01
0.00492,B,DPB1,13:02,17:01
0.00478,B,DPB1,51:01,02:01
0.00477,B,DPB1,51:01,04:02
0.00476,B,DPB1,45:01,04:02
0.00461,B,DPB1,40:01,04:02
0.00456,B,DPB1,15:01,03:01
0.00449,B,DPB1,07:02,17:01
0.00428,B,DPB1,57:01,01:01
0.00417,B,DPB1,27:05,04:02
0.00415,B,DPB1,40:01,02:01
0.00395,B,DPB1,18:01,04:02
0.0039,B,DPB1,51:01,01:01
0.00353,B,DPB1,14:01,04:01
0.00335,B,DPB1,27:03,02:01
0.00333,B,DPB1,57:01,03:01
0.00333,B,DPB1,41:01,04:01
0.00333,B,DPB1,44:03,17:01
0.00333,B,DPB1,50:01,03:01
0.00333,B,DPB1,53:01,17:01
0.00333,B,DPB1,44:03,04:02
0.00333,B,DPB1,40:02,04:02
0.00333,B,DPB1,07:02,10:01
0.00333,B,DPB1,53:01,27:01
0.00333,B,DPB1,39:06,04:01
0.00333,B,DPB1,15:03,01:01
0.00333,B,DPB1,15:03,18:01
0.00333,B,DPB1,40:02,02:01
0.00333,B,DPB1,48:01,04:01
0.00333,B,DPB1,49:01,15:01
0.00333,B,DPB1,07:02,14:01
0.00327,B,DPB1,40:02,04:01
0.00313,B,DPB1,14:01,17:01
0.00309,B,DPB1,13:02,02:01
0.00292,B,DPB1,14:02,02:01
0.00283,B,DPB1,18:01,02:01
0.0028,B,DPB1,38:01,04:02
0.00278,B,DPB1,49:01,14:01
0.00274,B,DPB1,14:02,04:01
0.00265,B,DPB1,58:01,04:01
0.0026,B,DPB1,44:02,05:01
0.00235,B,DPB1,50:01,04:01
0.00222,B,DPB1,57:01,14:01
0.0022,B,DPB1,56:01,03:01
0.00217,B,DPB1,27:03,03:01
0.00213,B,DPB1,40:01,06:01
0.00209,B,DPB1,35:17,04:02
0.00198,B,DPB1,13:02,04:01
0.00197,B,DPB1,55:01,04:02
0.00191,B,DPB1,45:01,01:01
0.00191,B,DPB1,45:01,02:01
0.00187,B,DPB1,18:01,02:02
0.00177,B,DPB1,44:03,01:01
0.00167,B,DPB1,35:08,04:01
0.00167,B,DPB1,13:02,14:01
0.00167,B,DPB1,39:01,03:01
0.00167,B,DPB1,49:01,01:01
0.00167,B,DPB1,35:01,26:01
0.00167,B,DPB1,27:05,09:01
0.00167,B,DPB1,51:01,18:01
0.00167,B,DPB1,55:01,09:02
0.00167,B,DPB1,52:01,17:01
0.00167,B,DPB1,15:06,01:01
0.00167,B,DPB1,44:02,09:01
0.00167,B,DPB1,39:10,04:02
0.00167,B,DPB1,53:01,04:02
0.00167,B,DPB1,27:04,02:01
0.00167,B,DPB1,81:01,06:01
0.00167,B,DPB1,13:02,10:01
0.00167,B,DPB1,37:01,03:01
0.00167,B,DPB1,15:02,03:01
0.00167,B,DPB1,53:01,40:01
0.00167,B,DPB1,51:08,04:01
0.00167,B,DPB1,07:02,30:01
0.00167,B,DPB1,47:01,17:01
0.00167,B,DPB1,41:02,04:01
0.00167,B,DPB1,78:01,01:01
0.00167,B,DPB1,38:01,14:01
0.00167,B,DPB1,44:05,10:01
0.00167,B,DPB1,44:05,04:01
0.00167,B,DPB1,13:02,09:02
0.00167,B,DPB1,39:06,09:02
0.00167,B,DPB1,15:16,14:01
0.00167,B,DPB1,15:32,01:01
0.00167,B,DPB1,35:32,14:01
0.00167,B,DPB1,45:01,11:01
0.00167,B,DPB1,40:01,16:01
0.00167,B,DPB1,49:01,18:01
0.00167,B,DPB1,39:01,08:02
0.00167,B,DPB1,51:01,06:01
0.00167,B,DPB1,40:01,05:01
0.00167,B,DPB1,07:05,09:02
0.00167,B,DPB1,58:01,11:01
0.00167,B,DPB1,55:01,01:01
0.00167,B,DPB1,27:02,03:01
0.00167,B,DPB1,57:03,04:01
0.00167,B,DPB1,35:08,10:01
0.00167,B,DPB1,82:01,17:01
0.00167,B,DPB1,35:01,08:02
0.00167,B,DPB1,42:01,11:01
0.00167,B,DPB1,55:01,05:01
0.00167,B,DPB1,15:03,09:02
0.00167,B,DPB1,35:08,09:02
0.00167,B,DPB1,40:02,15:01
0.00167,B,DPB1,14:01,10:01
0.00167,B,DPB1,18:01,14:01
0.00167,B,DPB1,15:15,04:02
0.00167,B,DPB1,48:01,04:02
0.00167,B,DPB1,15:30,04:02
0.00167,B,DPB1,41:01,09:02
0.00167,B,DPB1,40:08,04:02
0.00167,B,DPB1,27:02,04:02
0.00167,B,DPB1,44:02,13:02
0.00167,B,DPB1,27:03,02:02
0.00167,B,DPB1,07:05,02:01
0.00167,B,DPB1,55:01,20:01
0.00167,B,DPB1,39:02,04:02
0.00167,B,DPB1,40:01,11:01
0.00167,B,DPB1,41:01,03:01
0.00167,B,DPB1,57:03,02:01
0.00167,B,DPB1,15:03,17:01
0.00167,B,DPB1,39:06,14:01
0.00167,B,DPB1,58:01,04:02
0.00167,B,DPB1,40:02,01:01
0.00167,B,DPB1,07:02,15:01
0.00167,B,DPB1,53:01,11:01
0.00167,B,DPB1,15:10,02:01
0.00167,B,DPB1,41:02,10:01
0.00167,B,DPB1,41:01,08:02
0.00167,B,DPB1,56:01,09:01
0.00167,B,DPB1,27:05,14:01
0.00167,B,DPB1,53:01,06:01
0.00167,B,DPB1,39:01,02:01
0.00167,B,DPB1,55:01,06:01
0.00167,B,DPB1,49:01,10:01
0.00167,B,DPB1,50:01,11:01
0.00167,B,DPB1,44:03,10:01
0.00167,B,DPB1,40:05,03:01
0.00167,B,DPB1,55:01,17:01
0.00167,B,DPB1,58:01,05:01
0.00167,B,DPB1,15:17,04:01
0.00167,B,DPB1,53:01,03:01
0.00167,B,DPB1,57:02,01:01
0.00167,B,DPB1,15:10,17:01
0.00167,B,DPB1,50:01,04:02
0.00167,B,DPB1,35:08,02:01
0.00146,B,DPB1,14:02,02:02
0.00124,B,DPB1,35:17,05:01
0.00078,B,DPB1,45:01,17:01
6.00E-05,B,DPB1,40:02,03:01
0.12248,DRB1,DQA1,03:01,05:01
0.10736,DRB1,DQA1,15:01,01:02
0.10067,DRB1,DQA1,07:01,02:01
0.08054,DRB1,DQA1,04:01,03:01
0.06879,DRB1,DQA1,01:01,01:01
0.04866,DRB1,DQA1,11:01,05:01
0.04362,DRB1,DQA1,13:01,01:03
0.04027,DRB1,DQA1,13:02,01:02
0.03691,DRB1,DQA1,04:04,03:01
0.0302,DRB1,DQA1,14:01,01:01
0.02181,DRB1,DQA1,11:04,05:01
0.02013,DRB1,DQA1,08:01,04:01
0.02013,DRB1,DQA1,04:03,03:01
0.02013,DRB1,DQA1,04:07,03:01
0.01846,DRB1,DQA1,16:01,01:02
0.01846,DRB1,DQA1,12:01,05:01
0.01678,DRB1,DQA1,11:02,05:01
0.01342,DRB1,DQA1,15:03,01:02
0.01174,DRB1,DQA1,01:02,01:01
0.01174,DRB1,DQA1,08:02,04:01
0.01174,DRB1,DQA1,13:03,05:01
0.01174,DRB1,DQA1,04:05,03:01
0.01007,DRB1,DQA1,11:03,05:01
0.01007,DRB1,DQA1,09:01,03:01
0.01007,DRB1,DQA1,04:02,03:01
0.00839,DRB1,DQA1,01:03,01:01
0.00671,DRB1,DQA1,11:01,01:02
0.00503,DRB1,DQA1,12:01,01:01
0.00503,DRB1,DQA1,13:03,02:01
0.00503,DRB1,DQA1,10:01,01:01
0.00502,DRB1,DQA1,15:02,01:03
0.00338,DRB1,DQA1,15:01,01:03
0.00336,DRB1,DQA1,13:01,01:01
0.00336,DRB1,DQA1,08:01,04:02
0.00336,DRB1,DQA1,04:08,03:01
0.00336,DRB1,DQA1,14:02,05:01
0.00336,DRB1,DQA1,14:06,05:01
0.0017,DRB1,DQA1,15:02,01:02
0.00168,DRB1,DQA1,13:01,01:02
0.00168,DRB1,DQA1,01:01,01:02
0.00168,DRB1,DQA1,15:01,01:01
0.00168,DRB1,DQA1,03:01,01:02
0.00168,DRB1,DQA1,13:01,03:01
0.00168,DRB1,DQA1,07:01,03:01
0.00168,DRB1,DQA1,08:01,06:01
0.00168,DRB1,DQA1,08:01,01:02
0.00168,DRB1,DQA1,14:02,03:01
0.00168,DRB1,DQA1,01:03,05:01
0.00168,DRB1,DQA1,08:04,04:01
0.00168,DRB1,DQA1,12:02,06:01
0.00168,DRB1,DQA1,04:04,01:01
0.00168,DRB1,DQA1,03:02,04:01
0.00168,DRB1,DQA1,08:04,05:01
0.00168,DRB1,DQA1,04:23,03:01
0.00168,DRB1,DQA1,04:11,03:01
0.00168,DRB1,DQA1,13:05,01:01
0.00168,DRB1,DQA1,14:20,05:01
0.00168,DRB1,DQA1,08:06,01:02
0.00168,DRB1,DQA1,08:03,06:01
0.00168,DRB1,DQA1,04:05,01:01
0.12121,DRB1,DQB1,03:01,02:01
0.10943,DRB1,DQB1,15:01,06:02
0.07071,DRB1,DQB1,01:01,05:01
0.07067,DRB1,DQB1,07:01,02:01
0.05822,DRB1,DQB1,04:01,03:01
0.04544,DRB1,DQB1,11:01,03:01
0.04209,DRB1,DQB1,13:01,06:03
0.03704,DRB1,DQB1,04:04,03:02
0.0303,DRB1,DQB1,14:01,05:03
0.02862,DRB1,DQB1,07:01,03:03
0.02862,DRB1,DQB1,13:02,06:04
0.02357,DRB1,DQB1,08:01,04:02
0.02259,DRB1,DQB1,04:01,03:02
0.02189,DRB1,DQB1,11:04,03:01
0.01852,DRB1,DQB1,12:01,03:01
0.01852,DRB1,DQB1,16:01,05:02
0.01845,DRB1,DQB1,04:03,03:02
0.01515,DRB1,DQB1,11:02,03:01
0.01243,DRB1,DQB1,04:07,03:01
0.01178,DRB1,DQB1,01:02,05:01
0.01178,DRB1,DQB1,15:03,06:02
0.01178,DRB1,DQB1,08:02,04:02
0.01178,DRB1,DQB1,13:03,03:01
0.0101,DRB1,DQB1,11:03,03:01
0.0101,DRB1,DQB1,04:02,03:02
0.0101,DRB1,DQB1,13:02,06:05
0.00842,DRB1,DQB1,04:05,03:02
0.00842,DRB1,DQB1,01:03,05:01
0.00777,DRB1,DQB1,04:07,03:02
0.00673,DRB1,DQB1,11:01,06:02
0.00505,DRB1,DQB1,12:01,05:01
0.00505,DRB1,DQB1,09:01,02:01
0.00505,DRB1,DQB1,13:03,02:01
0.00505,DRB1,DQB1,09:01,03:03
0.00505,DRB1,DQB1,15:02,06:01
0.00505,DRB1,DQB1,10:01,05:01
0.00337,DRB1,DQB1,13:01,05:01
0.00337,DRB1,DQB1,08:04,03:01
0.00337,DRB1,DQB1,04:08,03:01
0.00337,DRB1,DQB1,14:02,03:01
0.00337,DRB1,DQB1,14:06,03:01
0.00176,DRB1,DQB1,04:03,03:01
0.00173,DRB1,DQB1,11:01,02:01
0.00173,DRB1,DQB1,07:01,03:02
0.00169,DRB1,DQB1,03:01,03:01
0.00168,DRB1,DQB1,08:01,03:01
0.00168,DRB1,DQB1,13:01,06:04
0.00168,DRB1,DQB1,14:02,03:02
0.00168,DRB1,DQB1,15:01,05:03
0.00168,DRB1,DQB1,15:03,05:01
0.00168,DRB1,DQB1,12:02,03:01
0.00168,DRB1,DQB1,13:02,05:01
0.00168,DRB1,DQB1,14:20,03:01
0.00168,DRB1,DQB1,13:01,03:03
0.00168,DRB1,DQB1,15:01,06:03
0.00168,DRB1,DQB1,13:01,05:03
0.00168,DRB1,DQB1,15:02,05:02
0.00168,DRB1,DQB1,11:02,02:01
0.00168,DRB1,DQB1,04:05,05:01
0.00168,DRB1,DQB1,03:02,04:02
0.00168,DRB1,DQB1,01:03,03:02
0.00168,DRB1,DQB1,04:23,03:04
0.00168,DRB1,DQB1,04:11,03:02
0.00168,DRB1,DQB1,08:06,06:02
0.00168,DRB1,DQB1,13:05,05:01
0.00168,DRB1,DQB1,04:05,02:01
0.00168,DRB1,DQB1,08:03,03:01
0.00168,DRB1,DQB1,08:01,06:02
0.00168,DRB1,DQB1,04:05,04:02
0.00168,DRB1,DQB1,07:01,06:02
0.00165,DRB1,DQB1,11:01,03:02
0.07731,DRB1,DPB1,15:01,04:01
0.06074,DRB1,DPB1,04:01,04:01
0.04159,DRB1,DPB1,07:01,04:01
0.04126,DRB1,DPB1,01:01,04:01
0.03476,DRB1,DPB1,03:01,01:01
0.03122,DRB1,DPB1,03:01,04:01
0.02937,DRB1,DPB1,11:01,04:01
0.0209,DRB1,DPB1,03:01,02:01
0.01856,DRB1,DPB1,03:01,03:01
0.01726,DRB1,DPB1,13:01,02:01
0.01553,DRB1,DPB1,08:01,04:01
0.01549,DRB1,DPB1,14:01,04:01
0.01465,DRB1,DPB1,07:01,17:01
0.01342,DRB1,DPB1,11:04,04:02
0.01196,DRB1,DPB1,03:01,04:02
0.01159,DRB1,DPB1,04:04,04:01
0.01065,DRB1,DPB1,07:01,02:01
0.01007,DRB1,DPB1,04:03,04:01
0.01007,DRB1,DPB1,08:02,04:02
0.01,DRB1,DPB1,04:07,03:01
0.00981,DRB1,DPB1,15:01,02:01
0.00946,DRB1,DPB1,07:01,04:02
0.00935,DRB1,DPB1,01:01,03:01
0.00928,DRB1,DPB1,04:04,04:02
0.00853,DRB1,DPB1,04:04,03:01
0.00845,DRB1,DPB1,13:01,04:01
0.00839,DRB1,DPB1,04:03,04:02
0.00839,DRB1,DPB1,13:02,02:01
0.00832,DRB1,DPB1,15:01,05:01
0.00788,DRB1,DPB1,11:01,03:01
0.00777,DRB1,DPB1,16:01,04:02
0.00775,DRB1,DPB1,04:01,04:02
0.00745,DRB1,DPB1,01:01,04:02
0.00734,DRB1,DPB1,07:01,01:01
0.00671,DRB1,DPB1,07:01,11:01
0.00657,DRB1,DPB1,04:05,01:01
0.00655,DRB1,DPB1,13:02,04:01
0.00594,DRB1,DPB1,14:01,04:02
0.00591,DRB1,DPB1,04:01,03:01
0.00575,DRB1,DPB1,13:01,04:02
0.00571,DRB1,DPB1,16:01,04:01
0.0055,DRB1,DPB1,11:01,01:01
0.00544,DRB1,DPB1,11:01,02:01
0.00533,DRB1,DPB1,15:01,01:01
0.0052,DRB1,DPB1,13:02,03:01
0.00503,DRB1,DPB1,15:03,18:01
0.00503,DRB1,DPB1,13:01,01:01
0.00503,DRB1,DPB1,04:04,06:01
0.00503,DRB1,DPB1,12:01,01:01
0.00503,DRB1,DPB1,13:02,11:01
0.00503,DRB1,DPB1,01:03,04:01
0.00503,DRB1,DPB1,01:01,02:01
0.00502,DRB1,DPB1,07:01,03:01
0.00483,DRB1,DPB1,08:01,03:01
0.00472,DRB1,DPB1,07:01,10:01
0.00457,DRB1,DPB1,11:02,01:01
0.00418,DRB1,DPB1,12:01,03:01
0.00397,DRB1,DPB1,12:01,04:02
0.00385,DRB1,DPB1,04:02,04:01
0.00381,DRB1,DPB1,11:01,17:01
0.00366,DRB1,DPB1,03:01,09:02
0.0035,DRB1,DPB1,04:05,04:01
0.00336,DRB1,DPB1,01:02,14:01
0.00336,DRB1,DPB1,09:01,17:01
0.00336,DRB1,DPB1,13:03,01:01
0.00336,DRB1,DPB1,01:02,09:02
0.00336,DRB1,DPB1,04:02,02:01
0.00336,DRB1,DPB1,12:01,02:01
0.00336,DRB1,DPB1,15:03,02:01
0.00336,DRB1,DPB1,15:03,04:02
0.00336,DRB1,DPB1,15:01,06:01
0.00336,DRB1,DPB1,16:01,10:01
0.00336,DRB1,DPB1,01:01,10:01
0.00336,DRB1,DPB1,15:01,09:02
0.00336,DRB1,DPB1,04:08,04:01
0.00322,DRB1,DPB1,15:02,02:01
0.0032,DRB1,DPB1,13:01,14:01
0.00318,DRB1,DPB1,04:07,04:02
0.00315,DRB1,DPB1,11:03,04:02
0.00313,DRB1,DPB1,08:01,14:01
0.00312,DRB1,DPB1,11:04,01:01
0.0031,DRB1,DPB1,03:01,02:02
0.00307,DRB1,DPB1,11:03,02:01
0.00298,DRB1,DPB1,13:02,04:02
0.00298,DRB1,DPB1,13:02,10:01
0.00297,DRB1,DPB1,11:02,04:02
0.00295,DRB1,DPB1,15:01,14:01
0.00286,DRB1,DPB1,11:04,04:01
0.0028,DRB1,DPB1,13:01,20:01
0.00278,DRB1,DPB1,14:02,04:02
0.00274,DRB1,DPB1,12:01,05:01
0.00262,DRB1,DPB1,13:03,02:01
0.00255,DRB1,DPB1,04:01,05:01
0.00253,DRB1,DPB1,11:02,02:01
0.00243,DRB1,DPB1,13:02,01:01
0.00243,DRB1,DPB1,11:03,04:01
0.00241,DRB1,DPB1,13:03,04:01
0.00241,DRB1,DPB1,11:04,02:01
0.00229,DRB1,DPB1,13:01,05:01
0.00227,DRB1,DPB1,01:01,01:01
0.00225,DRB1,DPB1,14:02,03:01
0.00223,DRB1,DPB1,04:04,20:01
0.00223,DRB1,DPB1,15:02,04:01
0.0022,DRB1,DPB1,07:01,09:02
0.00219,DRB1,DPB1,13:01,03:01
0.00206,DRB1,DPB1,14:01,10:01
0.00201,DRB1,DPB1,04:07,04:01
0.00199,DRB1,DPB1,15:01,10:01
0.0019,DRB1,DPB1,04:01,14:01
0.00176,DRB1,DPB1,01:01,06:01
0.00168,DRB1,DPB1,01:02,04:02
0.00168,DRB1,DPB1,13:01,06:01
0.00168,DRB1,DPB1,12:01,26:01
0.00168,DRB1,DPB1,08:01,09:01
0.00168,DRB1,DPB1,15:03,01:01
0.00168,DRB1,DPB1,13:01,17:01
0.00168,DRB1,DPB1,13:03,17:01
0.00168,DRB1,DPB1,01:03,04:02
0.00168,DRB1,DPB1,14:01,09:01
0.00168,DRB1,DPB1,08:04,27:01
0.00168,DRB1,DPB1,04:03,06:01
0.00168,DRB1,DPB1,09:01,03:01
0.00168,DRB1,DPB1,12:02,04:02
0.00168,DRB1,DPB1,09:01,40:01
0.00168,DRB1,DPB1,04:04,10:01
0.00168,DRB1,DPB1,14:20,04:01
0.00168,DRB1,DPB1,11:02,27:01
0.00168,DRB1,DPB1,13:03,30:01
0.00168,DRB1,DPB1,14:01,09:02
0.00168,DRB1,DPB1,08:01,20:01
0.00168,DRB1,DPB1,14:06,09:02
0.00168,DRB1,DPB1,04:07,02:01
0.00168,DRB1,DPB1,14:06,14:01
0.00168,DRB1,DPB1,13:02,16:01
0.00168,DRB1,DPB1,12:01,08:02
0.00168,DRB1,DPB1,11:02,15:01
0.00168,DRB1,DPB1,04:07,05:01
0.00168,DRB1,DPB1,03:02,17:01
0.00168,DRB1,DPB1,01:03,08:02
0.00168,DRB1,DPB1,08:04,11:01
0.00168,DRB1,DPB1,11:02,09:02
0.00168,DRB1,DPB1,01:03,02:01
0.00168,DRB1,DPB1,10:01,15:01
0.00168,DRB1,DPB1,10:01,10:01
0.00168,DRB1,DPB1,04:23,04:01
0.00168,DRB1,DPB1,04:11,04:02
0.00168,DRB1,DPB1,04:01,13:02
0.00168,DRB1,DPB1,08:06,04:01
0.00168,DRB1,DPB1,01:02,01:01
0.00168,DRB1,DPB1,01:02,02:02
0.00168,DRB1,DPB1,13:03,04:02
0.00168,DRB1,DPB1,10:01,02:01
0.00168,DRB1,DPB1,13:02,15:01
0.00168,DRB1,DPB1,13:05,17:01
0.00168,DRB1,DPB1,09:01,02:01
0.00168,DRB1,DPB1,13:03,11:01
0.00168,DRB1,DPB1,14:01,15:01
0.00168,DRB1,DPB1,04:05,08:02
0.00168,DRB1,DPB1,13:02,09:01
0.00168,DRB1,DPB1,13:03,03:01
0.00168,DRB1,DPB1,09:01,04:02
0.00168,DRB1,DPB1,08:03,05:01
0.00168,DRB1,DPB1,14:01,17:01
0.00168,DRB1,DPB1,11:02,14:01
